blunt_phrase,class,clds,day_ind,dewPt,expire_time_gmt,feels_like,gust,heat_index,icon_extd,key,max_temp,min_temp,obs_id,obs_name,precip_hrly,precip_total,pressure,pressure_desc,pressure_tend,primary_swell_direction,primary_swell_height,primary_swell_period,primary_wave_height,primary_wave_period,qualifier,qualifier_svrty,rh,secondary_swell_direction,secondary_swell_height,secondary_swell_period,snow_hrly,temp,terse_phrase,uv_desc,uv_index,valid_time_gmt,vis,water_temp,wc,wdir,wdir_cardinal,wspd,wx_icon,wx_phrase
,observation,CLR,D,25.0,1465494000,81.0,,81.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,11.0,,,,,84.0,,Moderate,3,1465486800,10.0,,84.0,240.0,WSW,10.0,34.0,Fair
,observation,CLR,D,27.0,1465495200,81.0,,81.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,12.0,,,,,84.0,,Moderate,4,1465488000,10.0,,84.0,240.0,WSW,10.0,34.0,Fair
,observation,CLR,D,25.0,1465496400,81.0,,81.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,11.0,,,,,84.0,,Moderate,5,1465489200,10.0,,84.0,240.0,WSW,10.0,34.0,Fair
,observation,CLR,D,23.0,1465497600,83.0,,83.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,10.0,,,,,86.0,,High,6,1465490400,10.0,,86.0,250.0,WSW,14.0,34.0,Fair
,observation,CLR,D,25.0,1465498800,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,10.0,,,,,88.0,,High,6,1465491600,10.0,,88.0,250.0,WSW,14.0,34.0,Fair
,observation,CLR,D,28.0,1465500000,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,12.0,,,,,88.0,,High,7,1465492800,10.0,,88.0,270.0,W,12.0,34.0,Fair
,observation,CLR,D,32.0,1465501200,86.0,,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,13.0,,,,,90.0,,Very High,8,1465494000,10.0,,90.0,230.0,SW,13.0,34.0,Fair
,observation,CLR,D,32.0,1465502400,84.0,16.0,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,14.0,,,,,88.0,,Very High,9,1465495200,10.0,,88.0,260.0,W,9.0,34.0,Fair
,observation,CLR,D,34.0,1465503600,86.0,14.0,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,14.0,,,,,90.0,,Very High,10,1465496400,10.0,,90.0,250.0,WSW,7.0,34.0,Fair
,observation,CLR,D,32.0,1465504800,87.0,,87.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,12.0,,,,,91.0,,Very High,10,1465497600,10.0,,91.0,220.0,SW,8.0,34.0,Fair
,observation,CLR,D,28.0,1465506000,89.0,15.0,89.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,10.0,,,,,93.0,,Extreme,11,1465498800,10.0,,93.0,230.0,SW,9.0,34.0,Fair
,observation,CLR,D,28.0,1465507200,89.0,,89.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,10.0,,,,,93.0,,Extreme,11,1465500000,10.0,,93.0,250.0,WSW,9.0,34.0,Fair
,observation,FEW,D,27.0,1465508400,90.0,22.0,90.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,9.0,,,,,95.0,,Very High,10,1465501200,10.0,,95.0,,VAR,5.0,34.0,Fair
,observation,CLR,D,25.0,1465509600,92.0,,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.0,,,,,,,,,,8.0,,,,,97.0,,Extreme,11,1465502400,10.0,,97.0,220.0,SW,10.0,34.0,Fair
,observation,CLR,D,32.0,1465510800,92.0,18.0,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.99,,,,,,,,,,10.0,,,,,97.0,,Extreme,11,1465503600,10.0,,97.0,280.0,W,10.0,34.0,Fair
,observation,CLR,D,34.0,1465512000,92.0,18.0,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.99,,,,,,,,,,11.0,,,,,97.0,,Extreme,11,1465504800,10.0,,97.0,280.0,W,12.0,34.0,Fair
,observation,CLR,D,32.0,1465513200,92.0,24.0,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.98,,,,,,,,,,10.0,,,,,97.0,,Extreme,11,1465506000,10.0,,97.0,310.0,NW,10.0,34.0,Fair
,observation,CLR,D,34.0,1465514400,92.0,21.0,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.98,,,,,,,,,,11.0,,,,,97.0,,Very High,10,1465507200,10.0,,97.0,250.0,WSW,13.0,34.0,Fair
,observation,CLR,D,34.0,1465515600,94.0,,94.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,10.0,,,,,99.0,,Very High,9,1465508400,10.0,,99.0,280.0,W,14.0,34.0,Fair
,observation,CLR,D,37.0,1465516800,92.0,20.0,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,13.0,,,,,97.0,,Very High,8,1465509600,10.0,,97.0,290.0,WNW,14.0,34.0,Fair
,observation,CLR,D,37.0,1465518000,92.0,22.0,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,13.0,,,,,97.0,,High,7,1465510800,10.0,,97.0,280.0,W,16.0,34.0,Fair
,observation,CLR,D,37.0,1465519200,92.0,,92.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,13.0,,,,,97.0,,High,7,1465512000,10.0,,97.0,280.0,W,17.0,34.0,Fair
,observation,CLR,D,39.0,1465520400,91.0,,91.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,14.0,,,,,95.0,,High,6,1465513200,10.0,,95.0,280.0,W,18.0,34.0,Fair
,observation,CLR,D,39.0,1465521600,91.0,,91.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,14.0,,,,,95.0,,Moderate,5,1465514400,10.0,,95.0,280.0,W,18.0,34.0,Fair
,observation,CLR,D,39.0,1465522800,89.0,,89.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,15.0,,,,,93.0,,Moderate,4,1465515600,10.0,,93.0,280.0,W,20.0,34.0,Fair
,observation,CLR,D,37.0,1465524000,89.0,26.0,89.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,14.0,,,,,93.0,,Moderate,3,1465516800,10.0,,93.0,280.0,W,20.0,34.0,Fair
,observation,CLR,D,37.0,1465525200,86.0,29.0,86.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,16.0,,,,,90.0,,Moderate,3,1465518000,10.0,,90.0,280.0,W,23.0,34.0,Fair / Windy
,observation,CLR,D,37.0,1465526400,87.0,26.0,87.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,15.0,,,,,91.0,,Low,2,1465519200,10.0,,91.0,290.0,WNW,21.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1465527600,84.0,29.0,84.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,18.0,,,,,88.0,,Low,2,1465520400,10.0,,88.0,280.0,W,21.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1465528800,84.0,28.0,84.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,18.0,,,,,88.0,,Low,1,1465521600,10.0,,88.0,280.0,W,21.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1465530000,83.0,26.0,83.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,19.0,,,,,86.0,,Low,1,1465522800,10.0,,86.0,290.0,WNW,21.0,34.0,Fair / Windy
,observation,CLR,D,37.0,1465531200,83.0,26.0,83.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.97,,,,,,,,,,18.0,,,,,86.0,,Low,1,1465524000,10.0,,86.0,280.0,W,18.0,34.0,Fair
,observation,CLR,D,39.0,1465532400,81.0,29.0,81.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,26.98,,,,,,,,,,20.0,,,,,84.0,,Low,1,1465525200,10.0,,84.0,290.0,WNW,22.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1465533600,80.0,25.0,80.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.98,,,,,,,,,,21.0,,,,,82.0,,Low,1,1465526400,10.0,,82.0,280.0,W,15.0,34.0,Fair
,observation,CLR,D,37.0,1465534800,80.0,25.0,80.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.99,,,,,,,,,,20.0,,,,,82.0,,Low,1,1465527600,10.0,,82.0,280.0,W,16.0,34.0,Fair
,observation,CLR,N,39.0,1465536000,79.0,22.0,79.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,26.99,,,,,,,,,,23.0,,,,,81.0,,Low,0,1465528800,10.0,,81.0,260.0,W,14.0,33.0,Fair
,observation,CLR,N,41.0,1465537200,78.0,30.0,78.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,26.99,,,,,,,,,,26.0,,,,,79.0,,Low,0,1465530000,10.0,,79.0,270.0,W,15.0,33.0,Fair
,observation,CLR,N,41.0,1465538400,78.0,29.0,78.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,26.99,,,,,,,,,,26.0,,,,,79.0,,Low,0,1465531200,10.0,,79.0,290.0,WNW,15.0,33.0,Fair
,observation,CLR,N,41.0,1465539600,78.0,24.0,78.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.0,,,,,,,,,,26.0,,,,,79.0,,Low,0,1465532400,10.0,,79.0,270.0,W,10.0,33.0,Fair
,observation,CLR,N,41.0,1465540800,78.0,15.0,78.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,28.0,,,,,77.0,,Low,0,1465533600,10.0,,77.0,250.0,WSW,8.0,33.0,Fair
,observation,CLR,N,43.0,1465542000,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,31.0,,,,,75.0,,Low,0,1465534800,10.0,,75.0,240.0,WSW,13.0,33.0,Fair
,observation,CLR,N,43.0,1465543200,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,31.0,,,,,75.0,,Low,0,1465536000,10.0,,75.0,250.0,WSW,14.0,33.0,Fair
,observation,CLR,N,41.0,1465544400,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,29.0,,,,,75.0,,Low,0,1465537200,10.0,,75.0,240.0,WSW,14.0,33.0,Fair
,observation,CLR,N,43.0,1465545600,75.0,23.0,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,31.0,,,,,75.0,,Low,0,1465538400,10.0,,75.0,260.0,W,13.0,33.0,Fair
,observation,CLR,N,43.0,1465546800,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,31.0,,,,,75.0,,Low,0,1465539600,10.0,,75.0,240.0,WSW,13.0,33.0,Fair
,observation,CLR,N,43.0,1465548000,73.0,21.0,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,33.0,,,,,73.0,,Low,0,1465540800,10.0,,73.0,250.0,WSW,13.0,33.0,Fair
,observation,CLR,N,41.0,1465549200,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,29.0,,,,,75.0,,Low,0,1465542000,10.0,,75.0,240.0,WSW,13.0,33.0,Fair
,observation,CLR,N,39.0,1465550400,75.0,21.0,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,27.0,,,,,75.0,,Low,0,1465543200,10.0,,75.0,260.0,W,13.0,33.0,Fair
,observation,CLR,N,39.0,1465551600,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,27.0,,,,,75.0,,Low,0,1465544400,10.0,,75.0,230.0,SW,15.0,33.0,Fair
,observation,CLR,N,39.0,1465552800,73.0,,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,29.0,,,,,73.0,,Low,0,1465545600,10.0,,73.0,250.0,WSW,12.0,33.0,Fair
,observation,CLR,N,39.0,1465554000,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,27.0,,,,,75.0,,Low,0,1465546800,10.0,,75.0,250.0,WSW,12.0,33.0,Fair
,observation,CLR,N,39.0,1465555200,73.0,,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,29.0,,,,,73.0,,Low,0,1465548000,10.0,,73.0,270.0,W,16.0,33.0,Fair
,observation,CLR,N,39.0,1465556400,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,27.0,,,,,75.0,,Low,0,1465549200,10.0,,75.0,270.0,W,18.0,33.0,Fair
,observation,CLR,N,39.0,1465557600,73.0,,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,29.0,,,,,73.0,,Low,0,1465550400,10.0,,73.0,250.0,WSW,12.0,33.0,Fair
,observation,CLR,N,41.0,1465558800,73.0,20.0,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,31.0,,,,,73.0,,Low,0,1465551600,10.0,,73.0,260.0,W,13.0,33.0,Fair
,observation,CLR,N,43.0,1465560000,73.0,17.0,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,33.0,,,,,73.0,,Low,0,1465552800,10.0,,73.0,230.0,SW,9.0,33.0,Fair
,observation,CLR,N,43.0,1465561200,73.0,,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,33.0,,,,,73.0,,Low,0,1465554000,10.0,,73.0,280.0,W,12.0,33.0,Fair
,observation,CLR,N,41.0,1465562400,73.0,15.0,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,31.0,,,,,73.0,,Low,0,1465555200,10.0,,73.0,270.0,W,9.0,33.0,Fair
,observation,CLR,N,41.0,1465563600,72.0,,72.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,33.0,,,,,72.0,,Low,0,1465556400,10.0,,72.0,290.0,WNW,10.0,33.0,Fair
,observation,CLR,N,41.0,1465564800,72.0,,72.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,33.0,,,,,72.0,,Low,0,1465557600,10.0,,72.0,270.0,W,10.0,33.0,Fair
,observation,CLR,N,41.0,1465566000,72.0,,72.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,33.0,,,,,72.0,,Low,0,1465558800,10.0,,72.0,260.0,W,10.0,33.0,Fair
,observation,CLR,N,43.0,1465567200,70.0,,70.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,38.0,,,,,70.0,,Low,0,1465560000,10.0,,70.0,240.0,WSW,12.0,33.0,Fair
,observation,CLR,D,45.0,1465568400,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,40.0,,,,,70.0,,Low,0,1465561200,10.0,,70.0,240.0,WSW,12.0,34.0,Fair
,observation,CLR,D,45.0,1465569600,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,40.0,,,,,70.0,,Low,0,1465562400,10.0,,70.0,250.0,WSW,12.0,34.0,Fair
,observation,CLR,D,43.0,1465570800,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,38.0,,,,,70.0,,Low,1,1465563600,10.0,,70.0,250.0,WSW,8.0,34.0,Fair
,observation,CLR,D,43.0,1465572000,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,38.0,,,,,70.0,,Low,1,1465564800,10.0,,70.0,250.0,WSW,8.0,34.0,Fair
,observation,CLR,D,43.0,1465573200,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,38.0,,,,,70.0,,Low,1,1465566000,10.0,,70.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,45.0,1465574400,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,40.0,,,,,70.0,,Low,1,1465567200,10.0,,70.0,230.0,SW,3.0,34.0,Fair
,observation,CLR,D,45.0,1465575600,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,38.0,,,,,72.0,,Low,1,1465568400,10.0,,72.0,230.0,SW,3.0,34.0,Fair
,observation,CLR,D,43.0,1465576800,73.0,,73.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,33.0,,,,,73.0,,Low,2,1465569600,10.0,,73.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,43.0,1465578000,75.0,,75.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.06,,,,,,,,,,31.0,,,,,75.0,,Low,2,1465570800,10.0,,75.0,230.0,SW,8.0,34.0,Fair
,observation,CLR,D,43.0,1465579200,75.0,,75.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,31.0,,,,,75.0,,Moderate,3,1465572000,10.0,,75.0,220.0,SW,10.0,34.0,Fair
,observation,CLR,D,43.0,1465580400,75.0,,75.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,31.0,,,,,75.0,,Moderate,3,1465573200,,,75.0,220.0,SW,12.0,34.0,Fair
,observation,CLR,D,45.0,1465581600,78.0,,78.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,32.0,,,,,77.0,,Moderate,4,1465574400,10.0,,77.0,230.0,SW,16.0,34.0,Fair
,observation,FEW,D,43.0,1465582800,78.0,,78.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,29.0,,,,,77.0,,Moderate,4,1465575600,10.0,,77.0,240.0,WSW,14.0,34.0,Fair
,observation,CLR,D,43.0,1465584000,78.0,,78.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,28.0,,,,,79.0,,High,6,1465576800,10.0,,79.0,220.0,SW,10.0,34.0,Fair
,observation,CLR,D,43.0,1465585200,79.0,,79.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,26.0,,,,,81.0,,High,6,1465578000,10.0,,81.0,210.0,SSW,9.0,34.0,Fair
,observation,CLR,D,41.0,1465586400,80.0,,80.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,23.0,,,,,82.0,,High,7,1465579200,10.0,,82.0,230.0,SW,14.0,34.0,Fair
,observation,CLR,D,41.0,1465587600,82.0,,82.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,22.0,,,,,84.0,,Very High,8,1465580400,10.0,,84.0,230.0,SW,14.0,34.0,Fair
,observation,CLR,D,41.0,1465588800,82.0,,82.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,22.0,,,,,84.0,,Very High,9,1465581600,10.0,,84.0,260.0,W,14.0,34.0,Fair
,observation,CLR,D,41.0,1465590000,83.0,,83.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,20.0,,,,,86.0,,Very High,10,1465582800,10.0,,86.0,240.0,WSW,14.0,34.0,Fair
,observation,FEW,D,39.0,1465591200,83.0,18.0,83.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,19.0,,,,,86.0,,Very High,9,1465584000,10.0,,86.0,220.0,SW,12.0,34.0,Fair
,observation,FEW,D,41.0,1465592400,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.06,,,,,,,,,,19.0,,,,,88.0,,Very High,9,1465585200,10.0,,88.0,220.0,SW,16.0,34.0,Fair
,observation,CLR,D,39.0,1465593600,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.06,,,,,,,,,,18.0,,,,,88.0,,Extreme,11,1465586400,10.0,,88.0,220.0,SW,17.0,34.0,Fair
,observation,CLR,D,34.0,1465594800,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.06,,,,,,,,,,15.0,,,,,88.0,,Extreme,11,1465587600,10.0,,88.0,230.0,SW,14.0,34.0,Fair
,observation,FEW,D,34.0,1465596000,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,15.0,,,,,88.0,,Very High,10,1465588800,10.0,,88.0,210.0,SSW,16.0,34.0,Fair
,observation,FEW,D,34.0,1465597200,86.0,,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,14.0,,,,,90.0,,Very High,10,1465590000,10.0,,90.0,210.0,SSW,16.0,34.0,Fair
,observation,FEW,D,34.0,1465598400,86.0,,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,14.0,,,,,90.0,,Very High,9,1465591200,10.0,,90.0,210.0,SSW,14.0,34.0,Fair
,observation,FEW,D,36.0,1465599600,86.0,21.0,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,15.0,,,,,90.0,,Very High,9,1465592400,10.0,,90.0,270.0,W,12.0,34.0,Fair
,observation,FEW,D,39.0,1465600800,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,18.0,,,,,88.0,,Very High,8,1465593600,10.0,,88.0,260.0,W,10.0,34.0,Fair
,observation,FEW,D,39.0,1465602000,86.0,,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,17.0,,,,,90.0,,Very High,8,1465594800,10.0,,90.0,280.0,W,14.0,34.0,Fair
,observation,CLR,D,39.0,1465603200,86.0,16.0,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,17.0,,,,,90.0,,Very High,8,1465596000,10.0,,90.0,280.0,W,7.0,34.0,Fair
,observation,CLR,D,39.0,1465604400,86.0,,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,17.0,,,,,90.0,,Very High,8,1465597200,10.0,,90.0,290.0,WNW,9.0,34.0,Fair
,observation,CLR,D,39.0,1465605600,86.0,22.0,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,17.0,,,,,90.0,,High,7,1465598400,10.0,,90.0,250.0,WSW,14.0,34.0,Fair
,observation,CLR,D,39.0,1465606800,86.0,24.0,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,17.0,,,,,90.0,,High,6,1465599600,10.0,,90.0,210.0,SSW,16.0,34.0,Fair
,observation,CLR,D,43.0,1465608000,86.0,22.0,86.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,20.0,,,,,90.0,,Moderate,5,1465600800,10.0,,90.0,280.0,W,12.0,34.0,Fair
,observation,CLR,D,43.0,1465609200,84.0,,84.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.0,,,,,,,,,,21.0,,,,,88.0,,Moderate,4,1465602000,10.0,,88.0,300.0,WNW,16.0,34.0,Fair
,observation,CLR,D,43.0,1465610400,83.0,,83.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,22.0,,,,,86.0,,Moderate,3,1465603200,10.0,,86.0,280.0,W,13.0,34.0,Fair
,observation,CLR,D,43.0,1465611600,83.0,,83.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,22.0,,,,,86.0,,Moderate,3,1465604400,10.0,,86.0,280.0,W,17.0,34.0,Fair
,observation,CLR,D,43.0,1465612800,82.0,,82.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,23.0,,,,,84.0,,Low,2,1465605600,10.0,,84.0,290.0,WNW,15.0,34.0,Fair
,observation,CLR,D,43.0,1465614000,82.0,,82.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,23.0,,,,,84.0,,Low,2,1465606800,10.0,,84.0,280.0,W,17.0,34.0,Fair
,observation,CLR,D,43.0,1465615200,80.0,,80.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,25.0,,,,,82.0,,Low,1,1465608000,10.0,,82.0,290.0,WNW,17.0,34.0,Fair
,observation,CLR,D,43.0,1465616400,79.0,21.0,79.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,26.0,,,,,81.0,,Low,1,1465609200,10.0,,81.0,270.0,W,13.0,34.0,Fair
,observation,CLR,D,43.0,1465617600,78.0,,78.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,28.0,,,,,79.0,,Low,1,1465610400,10.0,,79.0,290.0,WNW,12.0,34.0,Fair
,observation,CLR,D,43.0,1465618800,78.0,,78.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.0,,,,,,,,,,28.0,,,,,79.0,,Low,1,1465611600,10.0,,79.0,270.0,W,15.0,34.0,Fair
,observation,CLR,D,43.0,1465620000,78.0,,78.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,28.0,,,,,79.0,,Low,1,1465612800,10.0,,79.0,270.0,W,10.0,34.0,Fair
,observation,CLR,D,43.0,1465621200,78.0,,78.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.0,,,,,,,,,,29.0,,,,,77.0,,Low,1,1465614000,10.0,,77.0,270.0,W,13.0,34.0,Fair
,observation,CLR,N,43.0,1465622400,78.0,,78.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,29.0,,,,,77.0,,Low,0,1465615200,10.0,,77.0,250.0,WSW,12.0,33.0,Fair
,observation,CLR,N,43.0,1465623600,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,31.0,,,,,75.0,,Low,0,1465616400,10.0,,75.0,260.0,W,12.0,33.0,Fair
,observation,CLR,N,41.0,1465624800,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,29.0,,,,,75.0,,Low,0,1465617600,10.0,,75.0,260.0,W,12.0,33.0,Fair
,observation,CLR,N,41.0,1465626000,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.01,,,,,,,,,,29.0,,,,,75.0,,Low,0,1465618800,10.0,,75.0,270.0,W,16.0,33.0,Fair
,observation,CLR,N,41.0,1465627200,73.0,,73.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,31.0,,,,,73.0,,Low,0,1465620000,10.0,,73.0,270.0,W,15.0,33.0,Fair
,observation,CLR,N,37.0,1465628400,75.0,,75.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,25.0,,,,,75.0,,Low,0,1465621200,10.0,,75.0,270.0,W,15.0,33.0,Fair
