kW_Turbine1,kW_Turbine2,kW_Turbine3,kW_Turbine4,kW_Turbine5,kW_Turbine6,kW_Turbine7,kW_Turbine8,kW_Turbine9,kW_Turbine10,kW_Turbine11,kW_Turbine12,kW_Turbine13,kW_Turbine14,kW_Turbine15,kW_Turbine16,kW_Turbine17,kW_Turbine18,kW_Turbine19,kW_Turbine20,kW_Turbine21,kW_Turbine22,kW_Turbine23,kW_Turbine24,kW_Turbine25,kW_Turbine26,kW_Turbine27,kW_Turbine28,kW_Turbine29,kW_Turbine30,kW_Turbine31,kW_Turbine32,kW_Turbine33,kW_Turbine34,kW_Turbine35,kW_Turbine36,kW_Turbine37,kW_Turbine38,kW_Turbine39,kW_Turbine40,kW_Turbine41,kW_Turbine42,kW_Turbine43,kW_Turbine44,kW_Turbine45,kW_Turbine46,kW_Turbine47,kW_Turbine48,kW_Turbine49,kW_Turbine50,kW_Turbine51,kW_Turbine52,kW_Turbine53,kW_Turbine54,kW_Turbine55,kW_Turbine56,kW_Turbine57,kW_Turbine58,kW_Turbine59,kW_Turbine60,kW_Turbine61,kW_Turbine62,kW_Turbine63,kW_Turbine64,kW_Turbine65,kW_Turbine66,kW_Turbine67,kW_Turbine68,kW_Turbine69,kW_Turbine70,kW_Turbine71,kW_Turbine72,kW_Turbine73,kW_Turbine74,kW_Turbine75,kW_Turbine76,kW_Turbine77,kW_Turbine78,kW_Turbine79,kW_Turbine80,kW_Turbine81,kW_Turbine82,kW_Turbine83,kW_Turbine84,kW_Turbine85,kW_Turbine86,timestamp
20.373,8.78,18.7,63.84,114.3,8.1,43.83,55.666000000000004,56.403,52.12,11.59,41.21,11.88,115.02,43.9,50.2,18.86,90.10700000000001,53.38,104.85,3.21,0.0,37.72,102.81,46.04,62.773999999999994,66.01,2.94,0.19,11.29,17.22,85.2,10.39,41.74,19.148,0.0,22.052,7.59,51.4,73.09,61.47,31.12,8.1068,36.02,27.7,74.4,29.67,28.79,59.84,14.15,20.33,40.16,76.19,3.04,59.5,65.74,27.57,47.17,61.53,46.56,11.78,79.73,62.11,32.57,106.27,0.0,81.82,140.06,87.77,85.45,36.78,57.76,65.25,76.51,68.66,71.78,77.95,51.23,37.9,98.03,53.99,45.55,100.6,92.04,100.27,86.84,2016-01-09 20:45:00
27.19,9.94,0.0,44.45,76.44,2.79,22.01,54.442,49.677,37.99,0.0,26.7,6.89,65.3,41.73,23.31,19.4,79.774,36.81,67.39,4.2734,3.925,20.91,62.67,0.0,61.428999999999995,48.78,0.0,13.4,11.47,23.502,52.29,8.24,20.01,19.875999999999998,0.95088,22.35,15.633,18.86,26.49,36.19,8.05,9.1535,46.84,23.28,63.35,6.65,17.92,39.04,15.99,22.625999999999998,56.64,11.23,2.77,20.84,45.73,25.45,37.72,46.15,13.9,43.03,44.68,37.46,34.181999999999995,44.18,0.53564,84.03,132.43,55.07,85.62,20.67,71.98,55.79,37.9,57.83,89.83,84.61,30.76,40.05,66.28,68.16,45.911,89.34,78.31,84.83,75.64,2016-01-09 20:50:00
34.007,11.93,25.62,2.52,23.93,17.39,39.5,53.218999999999994,42.95,5.6,28.99,40.52,19.09,33.34,48.15,28.76,19.94,69.441,8.65,22.82,5.3369,10.92,17.27,17.29,19.78,60.085,13.38,0.0,6.34,22.12,29.784000000000002,7.48,0.0,12.7,20.604,2.8518,22.649,23.675,0.0,91.76,0.0,25.648000000000003,10.2,13.78,25.835,40.45,7.07,22.19,7.49,10.15,24.921999999999997,10.5,0.78,4.3967,25.13,5.54,3.09,4.7,8.8,0.0,44.883,3.81,11.0,35.794000000000004,7.22,2.1013,10.23,124.81,59.042,7.12,30.165,9.18,0.65,47.766000000000005,2.78,10.21,16.07,30.006,22.48,64.42699999999999,68.058,46.272,20.78,77.196,24.98,75.089,2016-01-09 20:55:00
40.823,35.59,16.43,0.0,33.0,31.06,41.94,51.995,36.223,6.2974,33.95,39.887,12.61,21.98,54.57,47.81,20.480999999999998,59.108999999999995,0.0,42.833,6.4003,17.915,20.46,14.79,34.94,58.74,8.79,14.32,7.3482,28.59,36.066,9.07,3.46,8.55,21.331999999999997,4.7526,22.947,31.718000000000004,0.0,44.82,0.0,43.246,11.247,5.27,28.389,9.23,0.0,2.21,52.38,10.41,27.218000000000004,12.08,48.56,6.0233,29.42,7.067,0.0,15.25,13.09,11.994000000000002,46.735,21.863000000000003,0.0,37.406,10.31,3.6669,26.37,117.18,63.015,0.0,39.66,6.09,11.745999999999999,57.632,29.043000000000003,10.23,5.89,29.253,22.408,62.574,67.955,46.633,0.0,76.081,25.401,74.539,2016-01-09 21:00:00
47.64,69.41,69.26,31.18,42.07,51.35,57.97,50.771,29.497,6.9947,55.88,39.255,49.92,45.3,60.99,69.12,21.021,48.776,34.02,62.847,7.4637,24.91,23.65,36.58,71.0,57.396,25.37,57.3,8.3564,42.61,42.348,26.95,27.35,46.52,22.06,6.6535,23.246,39.76,37.85,30.7,31.58,60.843999999999994,12.294,49.65,30.944000000000003,28.84,20.36,51.09,73.95,40.19,29.514,55.08,80.3,7.65,33.71,8.594,34.64,48.06,17.38,26.798000000000002,48.586999999999996,39.917,26.83,39.018,57.73,5.2326,42.51,109.55,66.987,22.04,49.155,44.95,22.842,67.498,55.306999999999995,10.251,27.28,28.499000000000002,22.335,60.721000000000004,67.85300000000001,46.994,0.0,74.967,25.823,73.988,2016-01-09 21:05:00
54.457,31.31,91.61,38.84,51.14,25.07,14.58,49.547,22.77,7.6921,25.85,38.622,28.06,92.72,67.41,14.77,21.561,38.443000000000005,69.48,82.86,8.5271,31.905,26.84,80.3,32.35,56.052,78.92,39.13,9.3645,21.25,48.63,65.42,45.39,44.65,22.788,8.5544,23.544,47.803000000000004,59.08,22.71,65.23,78.442,13.341,48.57,33.498000000000005,53.21,64.58,69.84,51.67,55.07,31.81,38.44,47.02,9.2767,38.0,10.121,53.45,69.66,21.67,41.602,50.44,57.97,64.33,40.63,67.73,6.7982,58.65,101.92,70.96,68.37,58.65,50.42,33.938,77.36399999999999,81.57,10.270999999999999,42.11,27.745,22.263,58.867,67.751,47.355,0.0,73.852,26.244,73.438,2016-01-09 21:10:00
61.273,30.849,46.91,45.488,27.39,27.37,16.854,48.324,10.46,8.3894,31.46,37.989000000000004,0.0,86.4,73.83,35.21,22.101,28.11,32.27,83.154,9.5906,38.9,30.03,88.86,45.35,54.707,84.95,10.7,10.373,36.93,31.87,91.06,20.25,8.76,23.516,10.455,23.843000000000004,55.845,66.14,49.85,68.77,96.04,14.387,22.35,36.053000000000004,24.01,53.17,23.02,51.0,58.58,47.95,54.54,26.23,10.902999999999999,42.29,11.648,34.75,57.98,25.96,56.406000000000006,22.02,59.26,97.04,59.22,64.9,8.3638,74.79,94.29,31.94,88.23,64.85,14.61,45.034,87.23,69.26,10.290999999999999,27.78,26.991,22.191,57.013999999999996,67.648,47.716,1.4574,72.738,26.665,72.887,2016-01-09 21:15:00
68.09,30.386999999999997,31.63,52.136,22.33,51.34,19.127,47.1,5.96,9.0868,53.63,37.357,7.97,41.94,80.25,45.2,22.642,25.31,28.06,83.448,10.654000000000002,10.64,30.25,18.31,39.42,53.363,21.49,31.82,11.380999999999998,54.09,30.9,28.04,0.0,3.2,24.244,12.356,24.141,63.888000000000005,26.12,30.89,53.08,31.78,15.434000000000001,23.051,38.607,46.13,31.63,23.625999999999998,46.81,20.27,39.75,44.55,23.55,12.53,46.58,13.175,54.05,5.86,30.25,71.21,20.52,65.06,50.12,54.48,51.06,9.9295,74.696,53.63,20.2,45.66,42.41,16.322,56.13,46.64,35.17,10.311,28.615,26.238000000000003,22.118000000000002,55.161,67.546,48.077,3.9066,71.623,27.087,72.337,2016-01-09 21:20:00
31.7,29.926,51.45,58.784,6.84,30.6,21.401,45.876000000000005,9.5067,9.7841,36.9,36.724000000000004,1.52,80.89,86.67,17.93,23.182,26.18,37.85,83.742,11.717,20.12,20.76,73.91,11.29,52.018,25.26,18.86,12.389000000000001,29.43,58.54,70.45,22.3,0.0,24.971999999999998,14.257,24.44,71.93,50.3,0.0,59.1,55.08,16.480999999999998,23.752,41.162,39.06,12.59,24.232,25.54,39.82,57.29,39.9,17.41,35.8,61.88,14.702,69.41,14.12,28.68,66.58,34.27,70.95,47.36,67.86,71.61,11.495,74.602,36.49,13.24,48.53,48.15,18.033,27.52,39.78,39.95,10.332,29.45,25.484,22.046,53.308,67.444,48.438,6.3557,70.509,27.508000000000003,71.786,2016-01-09 21:25:00
44.09,29.465,30.57,65.432,33.36,52.7,23.674,44.652,13.052999999999999,10.481,29.45,36.091,9.39,81.06,79.36,0.95,23.721999999999998,26.456,35.81,84.036,12.780999999999999,30.35,20.61,19.17,31.8,50.674,25.28,20.18,13.397,43.29,41.4,55.94,16.22,7.74,25.7,16.158,24.739,50.15,24.89,0.0,45.72,51.87,17.528,24.454,43.717,29.54,17.09,24.838,48.92,14.92,25.6,37.36,17.794,7.28,47.55,16.229,21.77,6.22,21.2,38.37,6.73,31.4,13.01,17.53,12.15,13.061,74.508,27.01,15.415999999999999,24.23,5.7,19.745,25.55,3.19,39.777,10.352,30.285,24.73,21.973000000000003,51.455,67.34100000000001,48.799,8.8049,69.39399999999999,27.929000000000002,71.236,2016-01-09 21:30:00
44.53,29.004,19.7,72.08,15.84,43.13,25.948,43.428000000000004,16.6,11.179,20.26,35.459,0.0,54.8,60.44,19.4,24.261999999999997,26.732,21.68,84.33,13.844000000000001,73.33,14.5,14.13,21.19,49.33,57.53,7.67,14.405,22.82,70.48,18.6,19.51,2.5,26.429000000000002,18.059,25.037,39.2,29.74,0.0,16.26,42.22,18.574,25.155,46.271,9.1,25.07,25.444000000000003,1.17,14.76,7.14,13.15,18.177,0.0,58.19,17.756,0.0,0.0,27.46,49.54,0.0,20.64,16.41,5.21,0.0,14.626,74.414,29.96,17.592,21.44,0.0,21.456,28.2,0.25,39.604,10.372,31.119,23.976999999999997,21.901,49.602,67.23899999999999,49.16,11.254000000000001,68.28,28.351,70.685,2016-01-09 21:35:00
16.45,28.541999999999998,13.32,69.73,20.77,34.41,28.221,42.205,12.03,11.876,29.72,34.826,29.8,71.42,52.92,9.4,24.803,27.008000000000003,8.31,84.624,14.908,67.55,1.19,12.95,2.23,47.985,37.87,23.06,15.414000000000001,18.27,71.09,33.67,8.36,15.28,27.156999999999996,19.96,25.336,23.25,12.3,0.0,21.11,53.97,19.621,25.855999999999998,48.826,1.36,21.99,26.049,2.8887,9.02,1.31,14.099,18.561,0.0,58.39,19.283,4.64,0.0,19.16,36.99,1.93,23.59,13.2,11.23,0.0,16.192,74.319,19.52,19.768,16.67,2.02,23.168000000000003,28.52,6.12,39.431,10.392999999999999,31.954,23.223000000000003,21.829,47.748999999999995,67.137,49.521,13.703,67.166,28.772,70.135,2016-01-09 21:40:00
1.31,28.081,1.02,54.77,20.68,3.13,30.495,40.981,10.64,12.574000000000002,1.76,34.194,28.958000000000002,110.48,47.25,0.07,25.343000000000004,27.284000000000002,7.66,84.91799999999999,15.970999999999998,46.06,1.9496,88.17,3.0217,46.641000000000005,31.33,0.45,16.422,0.0,60.03,100.14,7.23,2.84,27.885,21.861,25.634,77.22,8.52,0.0,35.38,92.36,20.668000000000003,26.557,51.38,1.11,17.68,26.655,4.6074,1.55,0.05,15.048,18.944000000000003,0.0,90.56,20.81,7.02,0.0,29.51,77.43,3.3038,43.85,53.31,20.32,5.93,17.758,74.225,57.8,21.945,49.12,29.7,24.879,59.02,40.24,39.258,10.413,32.789,22.469,21.756,45.895,67.03399999999999,49.882,16.152,66.051,29.194000000000003,69.584,2016-01-09 21:45:00
2.02,27.62,0.0,21.95,20.101,5.7226,32.768,39.757,0.0,13.270999999999999,0.0,33.561,28.116,108.13,34.18,3.93,25.883000000000003,27.56,2.91,85.212,17.035,36.76,2.7092,20.55,3.8133,45.29600000000001,8.4,3.4586,17.43,0.0,31.41,34.59,11.63,4.3964,28.613000000000003,23.761,25.933000000000003,32.83,6.37,0.0,35.985,36.19,21.715,27.258000000000003,53.935,2.9352,8.06,27.261,6.3261,12.38,0.69381,15.997,19.328,0.0,57.07,22.337,8.3085,1.1811,17.91,39.18,4.6776,19.76,10.83,21.426,7.0848,19.323,74.131,22.47,24.121,19.39,0.0,26.590999999999998,24.6,40.02,39.085,10.433,33.624,21.715,21.684,44.042,66.932,50.243,18.601,64.937,29.615,69.03399999999999,2016-01-09 21:50:00
26.91,27.158,1.1204,22.394000000000002,19.522000000000002,8.3152,35.042,38.533,0.0,13.968,25.06,32.928000000000004,27.274,105.77,34.62,33.22,26.423000000000002,27.836,0.0,85.506,18.098,5.65,3.4688,21.746,4.605,43.952,15.23,6.4673,18.438,0.0,6.48,15.24,12.892999999999999,5.9529,29.340999999999998,25.662,26.230999999999998,26.83,8.1952,0.0,36.591,35.99,22.761,27.959,56.489,4.7605,9.7633,27.866999999999997,8.0448,13.052999999999999,1.3376,16.947,19.711,0.0,23.02,23.864,9.597000000000001,2.5722,20.197,6.67,6.0514,0.0,0.0,22.533,8.2396,20.889,74.03699999999999,4.91,26.296999999999997,0.0,0.0,28.302,9.32,39.801,38.913000000000004,10.454,34.459,20.962,21.612,42.18899999999999,66.83,50.604,21.051,63.821999999999996,30.035999999999998,68.483,2016-01-09 21:55:00
4.74,26.697,3.1309,22.838,18.944000000000003,10.908,37.315,37.309,0.0,14.665999999999999,29.4,32.296,26.432,103.42,35.059,32.65,26.964000000000002,28.111,0.0,85.8,19.160999999999998,7.9909,4.2283,22.941999999999997,5.3967,42.608000000000004,16.492,9.4759,19.445999999999998,0.0,8.2212,11.47,14.155999999999999,7.5093,30.069000000000003,27.563000000000002,26.53,27.767,10.02,0.0,37.196,35.791,23.808000000000003,28.660999999999998,59.044,6.5857,11.467,28.473000000000003,9.7635,13.725999999999999,1.9814,17.896,20.095,0.0,5.47,25.391,10.886,3.9633,22.483,8.9074,7.4252,0.0,0.0,23.639,9.3944,22.455,73.943,7.2023,28.473000000000003,0.8084600000000001,0.0,30.014,12.622,39.580999999999996,38.74,10.474,35.294000000000004,20.208,21.539,40.336,66.727,50.965,23.5,62.708,30.458000000000002,67.933,2016-01-09 22:00:00
23.12,26.236,5.1413,23.281999999999996,18.365,13.5,39.589,36.086,0.0,15.363,30.36,31.663,25.59,101.07,35.499,30.77,27.504,28.386999999999997,0.0,86.095,20.225,10.332,4.9879,24.138,6.1883,41.263000000000005,17.754,12.485,20.455,0.0,9.9623,18.48,15.419,9.0657,30.796999999999997,29.464000000000002,26.828000000000003,28.703000000000003,11.845999999999998,0.0,37.801,35.591,24.855,29.362,61.598,8.411,13.17,29.079,11.482000000000001,14.399000000000001,2.6252,18.845,20.477999999999998,0.73069,5.5,26.918000000000003,12.174000000000001,5.3544,24.77,11.145,8.799,0.0,0.44643,24.745,10.549000000000001,24.02,73.84899999999999,9.4946,30.649,4.5469,2.2562,31.725,15.924000000000001,39.361,38.567,10.494000000000002,36.128,19.454,21.467,38.483000000000004,66.625,51.326,25.949,61.593,30.879,67.382,2016-01-09 22:05:00
7.94,25.775,7.1517,23.725,17.785999999999998,16.093,41.861999999999995,34.861999999999995,0.0,16.06,24.38,31.03,24.748,98.71700000000001,35.938,23.01,28.044,28.663,0.0,86.389,21.288,12.673,5.7475,25.334,6.98,39.919000000000004,19.016,15.493,21.463,0.7213,11.703,7.07,16.682000000000002,10.622,31.525,31.365,27.127,29.64,13.671,0.0,38.407,35.391999999999996,25.901999999999997,30.063000000000002,64.153,10.236,14.873,29.685,13.200999999999999,15.072000000000001,3.2689999999999997,19.794,20.862,1.5441,4.98,28.445,13.462,6.7456,27.057,13.382,10.173,0.0,1.8996,25.851999999999997,11.704,25.586,73.755,11.787,32.825,8.2854,5.3815,33.437,19.226,39.141999999999996,38.394,10.514000000000001,36.963,18.701,21.394000000000002,36.63,66.523,51.687,28.398000000000003,60.479,31.3,66.832,2016-01-09 22:10:00
0.0,25.313000000000002,9.1622,24.169,17.207,18.686,44.136,33.638000000000005,3.35,16.758,3.4,30.398000000000003,23.906,96.36399999999999,36.378,0.0,28.584,28.939,0.0,86.68299999999999,22.351999999999997,15.014000000000001,6.5071,26.53,7.7717,38.575,20.278,18.502,22.471,1.9196,13.445,0.0,17.945,12.179,32.253,33.266,27.425,30.576999999999998,15.495999999999999,0.39296,39.012,35.192,26.949,30.764,66.708,12.061,16.577,30.291,14.92,15.745,3.9129,20.743000000000002,21.245,2.3576,0.0,29.971999999999998,14.751,8.1367,29.343000000000004,15.62,11.547,1.3315,3.3529,26.958000000000002,12.859000000000002,27.151999999999997,73.661,14.079,35.001,12.024000000000001,8.5069,35.148,22.528000000000002,38.922,38.221,10.535,37.798,17.947,21.322,34.777,66.42,52.048,30.846999999999998,59.364,31.721999999999998,66.281,2016-01-09 22:15:00
3.3513,24.851999999999997,11.173,24.613000000000003,16.628,21.278000000000002,46.409,32.414,8.47,17.455,4.7611,29.765,23.064,94.01100000000001,36.817,0.0,29.125,29.215,0.0,86.977,23.415,17.355,7.2667,27.726,8.5633,37.23,21.54,21.51,23.479,3.1178,15.186,0.0,19.208,13.735,32.981,35.167,27.724,31.513,17.320999999999998,1.1993,39.618,34.993,27.995,31.465,69.262,13.887,18.28,30.897,16.637999999999998,16.418,4.5567,21.691999999999997,21.629,3.1710000000000003,0.0,31.499000000000002,16.039,9.5278,31.63,17.857,12.92,4.1119,4.8061,28.064,14.014000000000001,28.717,73.566,16.372,37.177,15.762,11.632,36.86,25.83,38.703,38.048,10.555,38.633,17.192999999999998,21.25,32.923,66.318,52.409,33.296,58.25,32.143,65.73100000000001,2016-01-09 22:20:00
8.6725,24.391,13.183,25.057,16.05,23.871,48.683,31.191,13.59,18.152,6.1222,29.131999999999998,22.221999999999998,91.65899999999999,37.257,0.21646999999999997,29.665,29.491,0.0,87.271,24.479,19.695,8.0262,28.921,9.355,35.885999999999996,22.802,24.519000000000002,24.487,4.3161,16.927,1.1174,20.471,15.290999999999999,33.709,37.068000000000005,28.022,32.45,19.146,2.0056,40.223,34.793,29.041999999999998,32.166,71.817,15.712,19.983,31.503,18.357,17.090999999999998,5.2005,22.641,22.013,3.9845,0.0,33.025999999999996,17.328,10.919,33.917,20.094,14.294,6.8923,6.2593,29.171,15.169,30.283,73.472,18.664,39.354,19.500999999999998,14.758,38.571,29.131999999999998,38.483000000000004,37.875,10.575,39.468,16.439,21.177,31.07,66.21600000000001,52.771,35.745,57.136,32.564,65.18,2016-01-09 22:25:00
13.994000000000002,23.929000000000002,15.193,25.500999999999998,15.470999999999998,26.463,50.956,29.967,0.0,18.85,7.4833,28.5,21.38,89.306,37.696999999999996,1.2047,30.205,29.767,0.047727,87.565,25.541999999999998,22.035999999999998,8.7858,30.116999999999997,10.147,34.541,24.063000000000002,27.528000000000002,25.495,5.5143,18.668,3.3961,21.734,16.848,34.437,38.969,28.320999999999998,33.387,20.971,2.8119,40.828,34.594,30.089000000000002,32.868,74.37100000000001,17.537,21.686999999999998,32.108000000000004,20.076,17.764,5.8443,23.59,22.396,4.7979,0.0,34.553000000000004,18.617,12.31,36.203,22.331999999999997,15.668,9.6727,7.7125,30.276999999999997,16.323,31.848000000000003,73.378,20.956,41.53,23.239,17.883,40.283,32.433,38.263000000000005,37.702,10.595999999999998,40.303000000000004,15.686,21.105,29.217,66.113,53.132,38.195,56.021,32.986,64.62899999999999,2016-01-09 22:30:00
19.315,23.468000000000004,17.204,25.945,14.892000000000001,29.055999999999997,53.23,28.743000000000002,14.24,19.547,8.8444,27.866999999999997,20.538,86.95299999999999,38.135999999999996,2.1929,30.745,30.043000000000003,0.92455,87.859,26.605,24.377,9.5454,31.313000000000002,10.937999999999999,33.196999999999996,25.325,30.535999999999998,26.504,6.7126,20.409000000000002,5.6748,22.997,18.404,35.165,40.869,28.619,34.323,22.796999999999997,3.6181,41.434,34.394,31.136,33.569,76.926,19.362000000000002,23.39,32.714,21.794,18.437,6.4881,24.54,22.78,5.6114,0.0,36.08,19.905,13.700999999999999,38.49,24.569000000000003,17.042,12.453,9.1657,31.383000000000003,17.477999999999998,33.414,73.28399999999999,23.248,43.706,26.978,21.008000000000003,41.994,35.735,38.044000000000004,37.529,10.616,41.138000000000005,14.932,21.033,27.364,66.01100000000001,53.493,40.644,54.907,33.407,64.079,2016-01-09 22:35:00
24.636,23.006999999999998,19.214000000000002,26.389,14.312999999999999,31.649,55.504,27.519000000000002,19.69,20.244,10.206,27.234,19.695999999999998,84.601,38.576,3.1812,31.285999999999998,30.319000000000003,1.8014,88.15299999999999,27.669,26.718000000000004,10.305,32.509,11.73,31.853,26.587,33.545,27.511999999999997,7.9109,22.15,7.9535,24.26,19.961,35.893,42.77,28.918000000000003,35.26,24.622,4.4244,42.038999999999994,34.195,32.181999999999995,34.27,79.48,21.188000000000002,25.093000000000004,33.32,23.513,19.11,7.1319,25.489,23.163,6.4248,0.0,37.607,21.194000000000003,15.092,40.777,26.807,18.416,15.232999999999999,10.619000000000002,32.489000000000004,18.633,34.98,73.19,25.541,45.882,30.715999999999998,24.134,43.706,39.037,37.824,37.356,10.636,41.972,14.177999999999999,20.96,25.511,65.90899999999999,53.854,43.093,53.792,33.828,63.528,2016-01-09 22:40:00
29.958000000000002,22.545,21.225,26.833000000000002,13.734000000000002,34.241,57.777,26.295,12.99,20.941999999999997,11.567,26.601999999999997,18.854,82.24799999999999,39.015,4.1694,31.826,30.595,2.6782,88.447,28.732,29.059,11.065,33.705,12.522,30.508000000000003,27.849,36.554,28.52,9.1091,23.892,10.232000000000001,25.523000000000003,21.517,36.621,44.67100000000001,29.215999999999998,36.196999999999996,26.447,5.2307,42.644,33.995,33.229,34.971,82.035,23.013,26.796999999999997,33.926,25.232,19.783,7.7757,26.438000000000002,23.546999999999997,7.2383,0.0,39.133,22.482,16.483,43.063,29.044,19.79,18.014,12.072000000000001,33.596,19.788,36.545,73.096,27.833000000000002,48.058,34.455,27.259,45.417,42.339,37.604,37.184,10.655999999999999,42.806999999999995,13.425,20.888,23.658,65.807,54.215,45.542,52.678000000000004,34.25,62.978,2016-01-09 22:45:00
35.279,22.084,23.235,27.276,13.155999999999999,36.834,60.051,25.072,0.42,21.639,12.927999999999999,25.969,18.012,79.895,39.455,5.1576,32.366,30.871,3.555,88.741,29.796,31.4,11.824000000000002,34.900999999999996,13.312999999999999,29.164,29.111,39.562,0.0,10.307,25.633000000000003,12.511,26.785999999999998,23.074,37.349000000000004,46.571999999999996,29.515,37.133,28.272,6.037000000000001,43.25,33.796,34.275999999999996,35.672,84.59,24.838,28.5,34.532,26.95,20.456,8.4195,27.386999999999997,23.93,8.0517,0.0,40.66,23.77,17.874000000000002,45.35,31.281,21.163,20.794,13.525,34.702,20.943,38.111,73.002,30.125,50.233999999999995,38.193000000000005,30.385,47.129,45.641000000000005,37.385,37.010999999999996,10.677,43.641999999999996,12.671,20.816,21.805,65.704,54.576,47.99100000000001,51.563,34.671,62.427,2016-01-09 22:50:00
40.6,21.623,25.246,27.72,12.577,39.427,62.324,23.848000000000003,3.15,22.336,14.289000000000001,25.336,17.17,77.543,39.894,6.1459,32.906,31.147,4.4318,89.035,30.859,33.741,12.584000000000001,36.097,14.105,27.819000000000003,30.373,42.571000000000005,0.0,11.505999999999998,27.374000000000002,14.79,28.049,24.63,38.077,48.473,29.814,38.07,30.096999999999998,6.8433,43.855,33.596,35.323,36.374,87.14399999999999,26.663,30.203000000000003,35.138000000000005,28.669,21.129,9.0633,28.336,24.314,8.8652,1.2568,42.187,25.059,19.266,47.637,33.519,22.537,23.575,14.979000000000001,35.808,22.096999999999998,39.677,72.908,32.418,52.41,41.931999999999995,33.51,48.84,48.943000000000005,37.165,36.838,10.697000000000001,44.477,11.917,20.743000000000002,19.951,65.602,54.937,50.44,50.449,35.092,61.876999999999995,2016-01-09 22:55:00
14.54,21.162,27.256,28.164,11.998,42.019,64.598,22.624000000000002,2.4567,23.034000000000002,15.65,24.704,16.328,75.19,40.334,7.1341,33.446999999999996,31.423000000000002,5.3086,89.329,31.923000000000002,36.082,13.343,37.293,14.897,26.475,31.635,45.58,0.0,12.704,29.115,17.067999999999998,29.311,26.186,38.805,50.373999999999995,30.112,39.007,31.923000000000002,7.6496,44.46,33.397,36.369,37.075,89.699,28.489,31.906999999999996,35.744,30.388,21.802,9.7071,29.285,24.697,9.6786,2.7264,43.714,26.348000000000003,20.656999999999996,49.923,35.756,23.910999999999998,26.355,16.432000000000002,36.915,23.252,41.242,72.814,34.71,54.586000000000006,45.67,36.635,50.552,52.245,36.946,36.665,10.717,45.312,11.163,20.671,18.098,65.5,55.298,52.888999999999996,49.333999999999996,35.514,61.326,2016-01-09 23:00:00
4.36,20.7,29.267,28.608,11.419,44.611999999999995,66.87100000000001,21.4,1.7633,23.730999999999998,0.0,24.070999999999998,15.485999999999999,72.837,40.773,8.1224,33.986999999999995,31.699,6.1855,89.62299999999999,32.986,38.423,14.103,38.489000000000004,15.687999999999999,25.131,32.897,48.588,0.0,13.902000000000001,30.855999999999998,19.347,30.574,27.743000000000002,39.533,52.275,30.410999999999998,39.943000000000005,33.748000000000005,8.4559,45.066,33.196999999999996,37.416,37.775999999999996,92.25299999999999,30.314,33.61,36.35,32.107,22.475,10.350999999999999,30.234,25.081,10.492,4.1959,45.24100000000001,27.636,22.048000000000002,52.21,37.994,25.285,29.135,17.885,38.021,24.406999999999996,42.808,72.719,37.001999999999995,56.763000000000005,49.408,39.760999999999996,52.263000000000005,55.547,36.726,36.492,10.738,46.147,10.41,20.598000000000003,16.245,65.39699999999999,55.659,55.339,48.22,35.935,60.776,2016-01-09 23:05:00
8.6443,20.239,31.276999999999997,29.052,10.84,47.20399999999999,69.145,20.176,1.07,24.429000000000002,0.0,23.439,14.644,70.485,41.213,9.1106,34.527,31.974,7.0623,89.917,34.049,40.764,14.862,39.685,16.48,23.785999999999998,34.159,51.597,0.172,15.1,32.597,21.625999999999998,31.837,29.299,40.260999999999996,54.176,30.709,40.88,35.573,9.2622,45.67100000000001,32.998000000000005,38.463,38.477,94.80799999999999,32.139,35.313,36.955999999999996,33.825,23.148000000000003,10.995,31.183000000000003,25.465,11.306,5.6655,46.768,28.924,23.439,54.497,40.231,26.659000000000002,31.916,19.338,39.126999999999995,25.561999999999998,44.373999999999995,72.625,39.295,58.93899999999999,53.147,42.886,53.975,58.849,36.506,36.319,10.758,46.982,9.656,20.526,14.392000000000001,65.295,56.02,57.788000000000004,47.106,36.356,60.225,2016-01-09 23:10:00
12.929,19.778,33.287,29.496,10.262,49.797,71.418,18.953,0.0,25.125999999999998,0.0,22.805999999999997,13.802,68.132,41.653,10.099,35.067,32.25,7.9391,90.211,35.113,43.105,15.622,40.881,17.272000000000002,22.441999999999997,35.421,54.605,0.775,16.299,34.338,23.904,33.1,30.855999999999998,40.99,56.076,31.008000000000003,41.817,37.398,10.068999999999999,46.276,32.798,39.51,39.178000000000004,97.36200000000001,33.964,37.016999999999996,37.562,35.544000000000004,23.820999999999998,11.639000000000001,32.133,25.848000000000003,12.119000000000002,7.135,48.295,30.213,24.83,56.783,42.468999999999994,28.031999999999996,34.696,20.791,40.234,26.717,45.93899999999999,72.531,41.586999999999996,61.115,56.885,46.012,55.68600000000001,62.151,36.287,36.146,10.777999999999999,47.816,8.9023,20.454,12.539000000000001,65.193,56.381,60.236999999999995,45.99100000000001,36.778,59.675,2016-01-09 23:15:00
